ID,label
5797,11
5798,7
5799,8
5800,1
5801,8
5802,8
5803,26
5804,11
5805,7
5806,7
5807,5
5808,1
5809,11
5810,1
5811,19
5812,7
5813,7
5814,8
5815,9
5816,5
5817,9
5818,0
5819,5
5820,5
5821,7
5822,7
5823,15
5824,1
5825,7
5826,1
5827,7
5828,5
5829,6
5830,18
5831,0
5832,12
5833,7
5834,19
5835,8
5836,1
5837,6
5838,9
5839,7
5840,12
5841,7
5842,3
5843,2
5844,15
5845,11
5846,11
5847,7
5848,7
5849,8
5850,8
5851,12
5852,12
5853,1
5854,7
5855,7
5856,7
5857,5
5858,20
5859,28
5860,1
5861,3
5862,12
5863,7
5864,6
5865,1
5866,4
5867,5
5868,19
5869,2
5870,7
5871,7
5872,0
5873,26
5874,8
5875,11
5876,2
5877,7
5878,14
5879,12
5880,4
5881,12
5882,11
5883,3
5884,7
5885,7
5886,15
5887,25
5888,4
5889,7
5890,0
5891,1
5892,19
5893,2
5894,9
5895,13
5896,0
5897,0
5898,11
5899,11
5900,7
5901,2
5902,1
5903,1
5904,7
5905,7
5906,6
5907,9
5908,19
5909,0
5910,8
5911,4
5912,8
5913,0
5914,7
5915,3
5916,3
5917,12
5918,1
5919,6
5920,8
5921,6
5922,1
5923,4
5924,7
5925,3
5926,5
5927,8
5928,7
5929,19
5930,0
5931,1
5932,7
5933,7
5934,15
5935,11
5936,9
5937,12
5938,2
5939,8
5940,1
5941,1
5942,6
5943,4
5944,8
5945,7
5946,8
5947,8
5948,8
5949,8
5950,15
5951,11
5952,9
5953,8
5954,13
5955,8
5956,1
5957,6
5958,11
5959,10
5960,9
5961,8
5962,12
5963,1
5964,6
5965,12
5966,7
5967,4
5968,12
5969,9
5970,1
5971,14
5972,3
5973,1
5974,12
5975,1
5976,8
5977,19
5978,1
5979,1
5980,1
5981,26
5982,0
5983,6
5984,14
5985,13
5986,7
5987,12
5988,8
5989,10
5990,3
5991,20
5992,11
5993,1
5994,0
5995,9
5996,4
5997,11
5998,1
5999,2
6000,19
6001,3
6002,11
6003,1
6004,12
6005,2
6006,8
6007,7
6008,12
6009,8
6010,9
6011,4
6012,8
6013,7
6014,5
6015,7
6016,15
6017,1
6018,2
6019,7
6020,11
6021,16
6022,19
6023,0
6024,7
6025,19
6026,5
6027,8
6028,11
6029,6
6030,9
6031,11
6032,9
6033,5
6034,8
6035,8
6036,0
6037,14
6038,12
6039,1
6040,1
6041,7
6042,7
6043,5
6044,13
6045,7
6046,7
6047,7
6048,6
6049,10
6050,8
6051,11
6052,2
6053,5
6054,7
6055,6
6056,2
6057,5
6058,8
6059,9
6060,5
6061,13
6062,12
6063,10
6064,6
6065,12
6066,5
6067,5
6068,3
6069,19
6070,19
6071,19
6072,13
6073,8
6074,15
6075,4
6076,5
6077,7
6078,8
6079,9
6080,8
6081,7
6082,5
6083,3
6084,1
6085,8
6086,5
6087,19
6088,1
6089,5
6090,5
6091,26
6092,7
6093,13
6094,7
6095,5
6096,8
6097,7
6098,0
6099,5
6100,5
6101,6
6102,7
6103,5
6104,26
6105,12
6106,1
6107,19
6108,5
6109,11
6110,25
6111,1
6112,7
6113,4
6114,7
6115,1
6116,11
6117,6
6118,11
6119,1
6120,8
6121,7
6122,18
6123,8
6124,8
6125,9
6126,10
6127,15
6128,1
6129,8
6130,6
6131,0
6132,4
6133,5
6134,7
6135,7
6136,5
6137,0
6138,25
6139,13
6140,25
6141,5
6142,7
6143,12
6144,3
6145,12
6146,7
6147,9
6148,15
6149,25
6150,9
6151,6
6152,1
6153,2
6154,5
6155,0
6156,6
6157,7
6158,11
6159,19
6160,7
6161,1
6162,25
6163,0
6164,4
6165,1
6166,14
6167,11
6168,0
6169,13
6170,8
6171,8
6172,8
6173,0
6174,7
6175,1
6176,15
6177,7
6178,8
6179,7
6180,7
6181,14
6182,25
6183,6
6184,1
6185,7
6186,19
6187,11
6188,1
6189,7
6190,11
6191,9
6192,2
6193,8
6194,11
6195,10
6196,12
6197,1
6198,3
6199,13
6200,5
6201,8
6202,19
6203,8
6204,9
6205,2
6206,8
6207,26
6208,0
6209,5
6210,7
6211,16
6212,8
6213,8
6214,8
6215,7
6216,3
6217,9
6218,9
6219,23
6220,1
6221,5
6222,2
6223,5
6224,1
6225,19
6226,1
6227,15
6228,5
6229,8
6230,5
6231,11
6232,3
6233,7
6234,12
6235,1
6236,11
6237,19
6238,3
6239,9
6240,11
6241,0
6242,8
6243,7
6244,9
6245,12
6246,7
6247,7
6248,7
6249,3
6250,2
6251,2
6252,2
6253,11
6254,9
6255,3
6256,0
6257,9
6258,13
6259,0
6260,4
6261,19
6262,1
6263,11
6264,16
6265,12
6266,11
6267,25
6268,1
6269,11
6270,3
6271,9
6272,9
6273,7
6274,2
6275,5
6276,3
6277,7
6278,0
6279,0
6280,9
6281,5
6282,1
6283,3
6284,26
6285,5
6286,8
6287,12
6288,7
6289,8
6290,8
6291,26
6292,15
6293,12
6294,12
6295,7
6296,2
6297,9
6298,9
6299,7
6300,5
6301,12
6302,7
6303,7
6304,13
6305,5
6306,13
6307,6
6308,23
6309,15
6310,0
6311,5
6312,5
6313,8
6314,9
6315,25
6316,3
6317,5
6318,20
6319,11
6320,7
6321,0
6322,1
6323,11
6324,16
6325,7
6326,11
6327,5
6328,25
6329,3
6330,10
6331,11
6332,5
6333,8
6334,19
6335,15
6336,12
6337,2
6338,5
6339,1
6340,1
6341,12
6342,3
6343,19
6344,11
6345,7
6346,1
6347,1
6348,17
6349,7
6350,7
6351,28
6352,8
6353,13
6354,1
6355,12
6356,7
6357,2
6358,6
6359,2
6360,12
6361,4
6362,7
6363,6
6364,7
6365,0
6366,1
6367,3
6368,3
6369,14
6370,8
6371,19
6372,0
6373,13
6374,2
6375,11
6376,11
6377,11
6378,2
6379,6
6380,6
6381,9
6382,20
6383,2
6384,7
6385,8
6386,11
6387,15
6388,9
6389,8
6390,0
6391,7
6392,8
6393,11
6394,8
6395,1
6396,1
6397,3
6398,23
6399,7
6400,5
6401,21
6402,7
6403,3
6404,7
6405,1
6406,4
6407,13
6408,1
6409,6
6410,3
6411,8
6412,6
6413,19
6414,6
6415,4
6416,1
6417,7
6418,2
6419,7
6420,13
6421,8
6422,6
6423,3
6424,5
6425,11
6426,8
6427,5
6428,11
6429,1
6430,12
6431,19
6432,6
6433,12
6434,4
6435,12
6436,1
6437,5
6438,6
6439,1
6440,7
6441,10
6442,1
6443,0
6444,1
6445,0
6446,7
6447,1
6448,11
6449,7
6450,7
6451,12
6452,11
6453,16
6454,1
6455,8
6456,3
6457,14
6458,1
6459,8
6460,7
6461,2
6462,2
6463,4
6464,9
6465,25
6466,11
6467,15
6468,2
6469,3
6470,1
6471,16
6472,7
6473,7
6474,9
6475,3
6476,19
6477,25
6478,3
6479,26
6480,5
6481,10
6482,7
6483,1
6484,7
6485,4
6486,0
6487,8
6488,7
6489,19
6490,7
6491,12
6492,10
6493,9
6494,3
6495,7
6496,11
6497,2
6498,1
6499,20
6500,22
6501,19
6502,6
6503,5
6504,12
6505,11
6506,15
6507,9
6508,1
6509,25
6510,1
6511,5
6512,19
6513,11
6514,21
6515,1
6516,4
6517,1
6518,15
6519,15
6520,9
6521,1
6522,1
6523,6
6524,8
6525,1
6526,13
6527,7
6528,2
6529,13
6530,5
6531,4
6532,8
6533,4
6534,14
6535,5
6536,9
6537,7
6538,1
6539,6
6540,8
6541,0
6542,23
6543,11
6544,15
6545,25
6546,1
6547,8
6548,26
6549,5
6550,2
6551,17
6552,0
6553,1
6554,7
6555,5
6556,7
6557,6
6558,7
6559,7
6560,4
6561,6
6562,2
6563,7
6564,9
6565,1
6566,12
6567,8
6568,1
6569,7
6570,12
6571,9
6572,5
6573,26
6574,1
6575,1
6576,8
6577,1
6578,5
6579,6
6580,9
6581,1
6582,1
6583,11
6584,0
6585,1
6586,6
6587,11
6588,6
6589,5
6590,7
6591,5
6592,1
6593,7
6594,7
6595,8
6596,1
6597,7
6598,7
6599,0
6600,3
6601,11
6602,4
6603,19
6604,6
6605,7
6606,7
6607,5
6608,8
6609,13
6610,7
6611,19
6612,5
6613,7
6614,8
6615,14
6616,12
6617,4
6618,7
6619,9
6620,7
6621,23
6622,1
6623,6
6624,7
6625,3
6626,19
6627,13
6628,1
6629,11
6630,8
6631,0
6632,8
6633,12
6634,4
6635,7
6636,11
6637,1
6638,1
6639,8
6640,1
6641,14
6642,8
6643,8
6644,16
6645,5
6646,16
6647,1
6648,9
6649,26
6650,12
6651,7
6652,3
6653,6
6654,12
6655,9
6656,16
6657,7
6658,9
6659,3
6660,0
6661,9
6662,12
6663,9
6664,12
6665,5
6666,8
6667,7
6668,12
6669,8
6670,20
6671,7
6672,3
6673,8
6674,11
6675,11
6676,6
6677,8
6678,9
6679,7
6680,0
6681,8
6682,1
6683,1
6684,7
6685,7
6686,8
6687,9
6688,8
6689,7
6690,8
6691,3
6692,8
6693,7
6694,8
6695,1
6696,7
6697,0
6698,11
6699,9
6700,6
6701,7
6702,1
6703,3
6704,11
6705,2
6706,1
6707,8
6708,0
6709,9
6710,5
6711,7
6712,14
6713,12
6714,7
6715,8
6716,1
6717,1
6718,12
6719,8
6720,7
6721,15
6722,8
6723,1
6724,4
6725,15
6726,1
6727,2
6728,4
6729,6
6730,8
6731,1
6732,8
6733,19
6734,28
6735,7
6736,7
6737,4
6738,5
6739,11
6740,12
6741,0
6742,3
6743,4
6744,4
6745,13
6746,7
6747,7
6748,19
6749,11
6750,10
6751,6
6752,1
6753,8
6754,7
6755,1
6756,5
6757,4
6758,5
6759,3
6760,4
6761,8
6762,0
6763,12
6764,4
6765,11
6766,3
6767,7
6768,8
6769,3
6770,9
6771,1
6772,19
6773,1
6774,2
6775,8
6776,15
6777,7
6778,7
6779,19
6780,0
6781,14
6782,19
6783,12
6784,3
6785,1
6786,1
6787,3
6788,7
6789,3
6790,3
6791,12
6792,25
6793,7
6794,3
6795,8
6796,12
6797,7
6798,6
6799,8
6800,8
6801,26
6802,19
6803,13
6804,8
6805,14
6806,15
6807,19
6808,23
6809,2
6810,1
6811,4
6812,2
6813,2
6814,3
6815,5
6816,25
6817,8
6818,7
6819,6
6820,7
6821,0
6822,19
6823,12
6824,8
6825,4
6826,7
6827,9
6828,8
6829,13
6830,15
6831,7
6832,12
6833,21
6834,12
6835,6
6836,7
6837,8
6838,7
6839,5
6840,6
6841,5
6842,5
6843,11
6844,7
6845,10
6846,11
6847,11
6848,4
6849,12
6850,1
6851,9
6852,0
6853,5
6854,9
6855,0
6856,12
6857,1
6858,7
6859,0
6860,6
6861,15
6862,7
6863,4
6864,3
6865,6
6866,9
6867,0
6868,1
6869,13
6870,8
6871,8
6872,1
6873,25
6874,13
6875,0
6876,8
6877,6
6878,5
6879,12
6880,28
6881,7
6882,2
6883,1
6884,1
6885,7
6886,12
6887,1
6888,3
6889,9
6890,10
6891,17
6892,7
6893,0
6894,7
6895,3
6896,19
6897,4
6898,7
6899,6
6900,7
6901,11
6902,20
6903,7
6904,0
6905,2
6906,8
6907,8
6908,2
6909,13
6910,1
6911,1
6912,1
6913,3
6914,2
6915,7
6916,1
6917,10
6918,12
6919,9
6920,7
6921,5
6922,1
6923,14
6924,5
6925,0
6926,7
6927,5
6928,7
6929,7
6930,7
6931,25
6932,6
6933,2
6934,2
6935,7
6936,0
6937,5
6938,2
6939,14
6940,8
6941,6
6942,1
6943,5
6944,4
6945,11
6946,12
6947,3
6948,19
6949,12
6950,5
6951,18
6952,16
6953,4
6954,5
6955,7
6956,5
6957,7
6958,7
6959,9
6960,5
6961,7
6962,8
6963,0
6964,1
6965,7
6966,14
6967,7
6968,6
6969,9
6970,5
6971,13
6972,10
6973,2
6974,2
6975,1
6976,13
6977,7
6978,10
6979,4
6980,8
6981,13
6982,6
6983,11
6984,23
6985,1
6986,11
6987,0
6988,18
6989,4
6990,12
6991,1
6992,9
6993,7
6994,25
6995,7
6996,19
6997,12
6998,5
6999,2
7000,16
7001,7
7002,8
7003,25
7004,8
7005,19
7006,7
7007,8
7008,9
7009,1
7010,7
7011,8
7012,11
7013,5
7014,1
7015,14
7016,1
7017,16
7018,0
7019,11
7020,0
7021,13
7022,6
7023,7
7024,5
7025,19
7026,12
7027,8
7028,7
7029,6
7030,0
7031,11
7032,5
7033,11
7034,6
7035,15
7036,9
7037,9
7038,12
7039,5
7040,19
7041,2
7042,9
7043,7
7044,11
7045,11
7046,11
7047,11
7048,12
7049,0
7050,1
7051,7
7052,1
7053,6
7054,16
7055,25
7056,13
7057,15
7058,12
7059,1
7060,7
7061,12
7062,8
7063,1
7064,23
7065,7
7066,8
7067,11
7068,8
7069,6
7070,7
7071,0
7072,7
7073,4
7074,6
7075,12
7076,11
7077,12
7078,3
7079,6
7080,12
7081,7
7082,1
7083,6
7084,8
7085,8
7086,12
7087,5
7088,1
7089,1
7090,11
7091,15
7092,8
7093,9
7094,4
7095,1
7096,0
7097,0
7098,12
7099,7
7100,13
7101,0
7102,6
7103,7
7104,8
7105,4
7106,7
7107,4
7108,1
7109,1
7110,1
7111,11
7112,8
7113,12
7114,8
7115,11
7116,5
7117,2
7118,4
7119,8
7120,0
7121,4
7122,11
7123,6
7124,8
7125,13
7126,12
7127,7
7128,3
7129,5
7130,16
7131,1
7132,2
7133,8
7134,7
7135,3
7136,11
7137,6
7138,6
7139,25
7140,8
7141,0
7142,0
7143,4
7144,3
7145,11
7146,8
7147,1
7148,3
7149,13
7150,8
7151,2
7152,11
7153,7
7154,3
7155,9
7156,11
7157,1
7158,8
7159,6
7160,4
7161,8
7162,1
7163,1
7164,4
7165,1
7166,19
7167,15
7168,1
7169,7
7170,7
7171,8
7172,16
7173,13
7174,2
7175,8
7176,8
7177,19
7178,1
7179,18
7180,11
7181,5
7182,2
7183,9
7184,8
7185,5
7186,6
7187,8
7188,19
7189,12
7190,11
7191,5
7192,3
7193,8
7194,7
7195,6
7196,0
7197,2
7198,1
7199,11
7200,19
7201,1
7202,15
7203,1
7204,13
7205,13
7206,0
7207,2
7208,7
7209,8
7210,0
7211,15
7212,19
7213,5
7214,5
7215,5
7216,1
7217,11
7218,11
7219,2
7220,8
7221,7
7222,11
7223,7
7224,4
7225,10
7226,12
7227,19
7228,11
7229,6
7230,11
7231,1
7232,13
7233,9
7234,1
7235,13
7236,4
7237,19
7238,15
7239,6
7240,7
7241,5
7242,7
7243,9
7244,8
7245,7
7246,21
7247,7
7248,0
7249,8
7250,8
7251,8
7252,17
7253,2
7254,5
7255,1
7256,11
7257,7
7258,7
7259,5
7260,13
7261,12
7262,7
7263,6
7264,0
7265,8
7266,12
7267,8
7268,8
7269,11
7270,25
7271,12
7272,10
7273,5
7274,9
7275,2
7276,0
7277,1
7278,1
7279,15
7280,6
7281,3
7282,9
7283,8
7284,12
7285,13
7286,1
7287,0
7288,19
7289,19
7290,10
7291,20
7292,7
7293,9
7294,1
7295,2
7296,4
7297,6
7298,3
7299,2
7300,6
7301,9
7302,7
7303,15
7304,1
7305,4
7306,3
7307,7
7308,5
7309,6
7310,8
7311,15
7312,4
7313,1
7314,0
7315,8
7316,12
7317,0
7318,9
7319,4
7320,10
7321,11
7322,12
7323,6
7324,7
7325,6
7326,11
7327,7
7328,8
7329,4
7330,12
7331,4
7332,1
7333,5
7334,26
7335,13
7336,3
7337,8
7338,5
7339,20
7340,12
7341,8
7342,9
7343,9
7344,12
7345,8
7346,5
7347,7
7348,4
7349,1
7350,8
7351,5
7352,25
7353,11
7354,8
7355,8
7356,19
7357,3
7358,15
7359,9
7360,19
7361,7
7362,12
7363,5
7364,19
7365,0
7366,8
7367,19
7368,19
7369,6
7370,1
7371,7
7372,7
7373,0
7374,8
7375,7
7376,7
7377,7
7378,0
7379,8
7380,1
7381,1
7382,13
7383,1
7384,12
7385,12
7386,1
7387,6
7388,8
7389,4
7390,1
7391,9
7392,1
7393,7
7394,12
7395,2
7396,8
7397,8
7398,12
7399,12
7400,1
7401,2
7402,8
7403,6
7404,1
7405,13
7406,1
7407,0
7408,1
7409,12
7410,1
7411,6
7412,0
7413,8
7414,7
7415,22
7416,23
7417,2
7418,7
7419,14
7420,7
7421,11
7422,3
7423,14
7424,9
7425,12
7426,0
7427,18
7428,0
7429,11
7430,7
7431,10
7432,25
7433,4
7434,8
7435,12
7436,1
7437,11
7438,11
7439,7
7440,4
7441,1
7442,1
7443,12
7444,7
7445,12
7446,25
7447,7
7448,12
7449,7
7450,7
7451,7
7452,9
7453,18
7454,19
7455,8
7456,0
7457,1
7458,3
7459,6
7460,8
7461,3
7462,14
7463,15
7464,6
7465,8
7466,7
7467,8
7468,2
7469,3
7470,1
7471,7
7472,1
7473,1
7474,13
7475,0
7476,1
7477,3
7478,4
7479,1
7480,7
7481,4
7482,7
7483,12
7484,3
7485,1
7486,2
7487,9
7488,7
7489,4
7490,7
7491,7
7492,3
7493,12
7494,6
7495,0
7496,25
7497,1
7498,20
7499,5
7500,3
7501,5
7502,8
7503,8
7504,11
7505,0
7506,7
7507,3
7508,4
7509,23
7510,12
7511,3
7512,7
7513,14
7514,12
7515,7
7516,8
7517,11
7518,8
7519,4
7520,1
7521,8
7522,5
7523,7
7524,5
7525,7
7526,10
7527,3
7528,13
7529,12
7530,2
7531,19
7532,8
7533,7
7534,7
7535,0
7536,7
7537,10
7538,1
7539,3
7540,7
7541,7
7542,4
7543,8
7544,7
7545,6
7546,1
7547,15
7548,1
7549,5
7550,1
7551,5
7552,14
7553,16
7554,25
7555,14
7556,7
7557,12
7558,2
7559,7
7560,19
7561,8
7562,7
7563,16
7564,7
7565,3
7566,9
7567,7
7568,0
7569,1
7570,1
7571,12
7572,7
7573,3
7574,8
7575,1
7576,1
7577,6
7578,0
7579,11
7580,12
7581,15
7582,7
7583,8
7584,13
7585,7
7586,1
7587,12
7588,6
7589,6
7590,1
7591,5
7592,6
7593,7
7594,7
7595,10
7596,11
7597,0
7598,15
7599,12
7600,19
7601,12
7602,11
7603,23
7604,6
7605,25
7606,26
7607,1
7608,5
7609,7
7610,15
7611,4
7612,8
7613,5
7614,8
7615,8
7616,1
7617,2
7618,5
7619,19
7620,9
7621,3
7622,2
7623,1
7624,8
7625,0
7626,12
7627,0
7628,6
7629,9
7630,19
7631,11
7632,0
7633,26
7634,4
7635,25
7636,8
7637,11
7638,5
7639,15
7640,11
7641,19
7642,0
7643,12
7644,9
7645,19
7646,9
7647,8
7648,1
7649,12
7650,9
7651,8
7652,5
7653,5
7654,7
7655,1
7656,11
7657,10
7658,5
7659,7
7660,19
7661,19
7662,1
7663,1
7664,0
7665,11
7666,7
7667,5
7668,10
7669,1
7670,16
7671,8
7672,7
7673,19
7674,1
7675,2
7676,4
7677,7
7678,1
7679,8
7680,25
7681,1
7682,11
7683,2
7684,0
7685,0
7686,8
7687,8
7688,9
7689,1
7690,9
7691,11
7692,11
7693,4
7694,9
7695,1
7696,8
7697,11
7698,2
7699,6
7700,8
7701,7
7702,12
7703,4
7704,6
7705,11
7706,11
7707,8
7708,14
7709,19
7710,9
7711,0
7712,4
7713,8
7714,3
7715,1
7716,7
7717,3
7718,1
7719,1
7720,7
7721,8
7722,4
7723,2
7724,4
7725,11
7726,1
7727,8
7728,4
7729,8
7730,19
7731,4
7732,1
7733,1
7734,15
7735,1
7736,7
7737,9
7738,13
7739,0
7740,7
7741,11
7742,5
7743,0
7744,12
7745,7
7746,19
7747,1
7748,12
7749,25
7750,12
7751,1
7752,18
7753,19
7754,15
7755,19
7756,16
7757,12
7758,2
7759,7
7760,13
7761,7
7762,7
7763,7
7764,9
7765,4
7766,11
7767,11
7768,8
7769,12
7770,2
7771,11
7772,9
7773,0
7774,6
7775,9
7776,1
7777,6
7778,7
7779,9
7780,7
7781,11
7782,12
7783,11
7784,8
7785,16
7786,3
7787,7
7788,8
7789,4
7790,12
7791,7
7792,7
7793,7
7794,15
7795,8
7796,14
7797,8
7798,5
7799,6
7800,11
7801,9
7802,0
7803,7
7804,6
7805,7
7806,11
7807,0
7808,3
7809,15
7810,12
7811,11
7812,10
7813,5
7814,2
7815,4
7816,2
7817,7
7818,0
7819,5
7820,12
7821,8
7822,18
7823,19
7824,0
7825,12
7826,10
7827,0
7828,11
7829,1
7830,0
7831,1
7832,6
7833,11
7834,11
7835,2
7836,2
7837,11
7838,11
7839,1
7840,11
7841,9
7842,13
7843,7
7844,12
7845,0
7846,6
7847,7
7848,20
7849,6
7850,8
7851,3
7852,4
7853,8
7854,6
7855,1
7856,6
7857,4
7858,14
7859,12
7860,19
7861,25
7862,6
7863,14
7864,4
7865,5
7866,1
7867,9
7868,6
7869,13
7870,5
7871,1
7872,0
7873,7
7874,1
7875,8
7876,1
7877,26
7878,8
7879,11
7880,1
7881,6
7882,7
7883,13
7884,26
7885,1
7886,5
7887,2
7888,2
7889,11
7890,19
7891,3
7892,5
7893,7
7894,16
7895,4
7896,1
7897,0
7898,5
7899,22
7900,11
7901,1
7902,12
7903,1
7904,8
7905,7
7906,2
7907,13
7908,13
7909,6
7910,5
7911,7
7912,1
7913,11
7914,6
7915,8
7916,11
7917,12
7918,7
7919,12
7920,11
7921,4
7922,13
7923,6
7924,16
7925,3
7926,1
7927,19
7928,7
7929,8
7930,2
7931,13
7932,1
7933,7
7934,3
7935,5
7936,3
7937,12
7938,12
7939,1
7940,5
7941,1
7942,3
7943,8
7944,11
7945,7
7946,7
7947,25
7948,8
7949,16
7950,1
7951,12
7952,8
7953,14
7954,12
7955,0
7956,12
7957,1
7958,2
7959,3
7960,12
7961,6
7962,19
7963,1
7964,4
7965,26
7966,8
7967,9
7968,13
7969,3
7970,1
7971,5
7972,2
7973,6
7974,2
7975,14
7976,9
7977,11
7978,15
7979,8
7980,8
7981,1
7982,4
7983,26
7984,25
7985,2
7986,8
7987,7
7988,7
7989,19
7990,19
7991,11
7992,5
7993,1
7994,2
7995,9
7996,0
7997,15
7998,0
7999,9
8000,12
8001,12
8002,8
8003,20
8004,8
8005,11
8006,2
8007,1
8008,2
8009,11
8010,8
8011,5
8012,3
8013,2
8014,4
8015,15
8016,15
8017,12
8018,6
8019,8
8020,8
8021,1
8022,2
8023,7
8024,4
8025,6
8026,1
8027,13
8028,9
8029,20
8030,4
8031,20
8032,5
8033,5
8034,10
8035,15
8036,11
8037,10
8038,1
8039,19
8040,21
8041,5
8042,9
8043,8
8044,9
8045,19
8046,6
8047,7
8048,9
8049,2
8050,0
8051,8
8052,7
8053,10
8054,0
8055,5
8056,3
8057,1
8058,0
8059,5
8060,8
8061,5
8062,17
8063,19
8064,4
8065,7
8066,11
8067,12
8068,0
8069,1
8070,21
8071,9
8072,7
8073,3
8074,25
8075,7
8076,6
8077,5
8078,19
8079,1
8080,1
8081,8
8082,11
8083,8
8084,7
8085,3
8086,13
8087,5
8088,2
8089,19
8090,19
8091,10
8092,8
8093,11
8094,15
8095,4
8096,3
8097,8
8098,12
8099,3
8100,11
8101,23
8102,4
8103,10
8104,0
8105,7
8106,1
8107,8
8108,1
8109,0
8110,5
8111,7
8112,6
8113,7
8114,11
8115,1
8116,3
8117,7
8118,8
8119,0
8120,12
8121,6
8122,3
8123,2
8124,7
8125,13
8126,13
8127,1
8128,1
8129,7
8130,0
8131,7
8132,5
8133,1
8134,11
8135,5
8136,1
8137,9
8138,2
8139,1
8140,3
8141,5
8142,6
8143,6
8144,2
8145,2
8146,4
8147,7
8148,7
8149,10
8150,8
8151,4
8152,8
8153,8
8154,2
8155,6
8156,23
8157,12
8158,13
8159,5
8160,8
8161,6
8162,7
8163,8
8164,7
8165,7
8166,6
8167,7
8168,13
8169,0
8170,1
8171,6
8172,6
8173,2
8174,10
8175,2
8176,8
8177,19
8178,12
8179,8
8180,19
8181,7
8182,0
8183,11
8184,17
8185,1
8186,2
8187,7
8188,11
8189,14
8190,13
8191,13
8192,9
8193,11
8194,7
8195,7
8196,5
8197,15
8198,0
8199,11
8200,22
8201,10
8202,0
8203,6
8204,14
8205,7
8206,8
8207,26
8208,1
8209,8
8210,11
8211,21
8212,14
8213,11
8214,5
8215,19
8216,1
8217,11
8218,2
8219,11
8220,13
8221,12
8222,6
8223,13
8224,3
8225,7
8226,3
8227,9
8228,7
8229,4
8230,4
8231,3
8232,6
8233,6
8234,6
8235,7
8236,1
8237,13
8238,8
8239,8
8240,12
8241,0
8242,17
8243,8
8244,1
8245,2
8246,8
8247,9
8248,5
8249,19
8250,11
8251,8
8252,7
8253,7
8254,9
8255,7
8256,7
8257,8
8258,19
8259,5
8260,9
8261,2
8262,0
8263,7
8264,1
8265,6
8266,5
8267,5
8268,7
8269,11
8270,0
8271,8
8272,16
8273,19
8274,7
8275,4
8276,7
8277,9
8278,12
8279,0
8280,8
8281,5
8282,13
8283,4
8284,7
8285,7
8286,14
8287,14
8288,2
8289,12
8290,19
8291,11
8292,8
8293,5
8294,5
8295,11
8296,6
8297,9
8298,1
8299,6
8300,3
8301,16
8302,11
8303,16
8304,25
8305,7
8306,8
8307,12
8308,19
8309,19
8310,2
8311,11
8312,0
8313,9
8314,20
8315,12
8316,7
8317,8
8318,8
8319,1
8320,4
8321,1
8322,1
8323,1
8324,8
8325,7
8326,3
8327,1
8328,26
8329,0
8330,26
8331,16
8332,0
8333,11
8334,8
8335,8
8336,1
8337,11
8338,1
8339,7
8340,12
8341,0
8342,6
8343,6
8344,1
8345,4
8346,7
8347,1
8348,13
8349,0
8350,5
8351,3
8352,7
8353,7
8354,25
8355,2
8356,7
8357,12
8358,12
8359,8
8360,1
8361,25
8362,7
8363,0
8364,7
8365,11
8366,19
8367,11
8368,4
8369,7
8370,9
8371,8
8372,1
8373,23
8374,11
8375,16
8376,2
8377,7
8378,1
8379,26
8380,0
8381,0
8382,8
8383,0
8384,17
8385,6
8386,1
8387,9
8388,2
8389,1
8390,7
8391,11
8392,0
8393,13
8394,12
8395,5
8396,1
8397,3
8398,16
8399,7
8400,7
8401,13
8402,7
8403,1
8404,7
8405,11
8406,7
8407,8
8408,7
8409,9
8410,2
8411,3
8412,7
8413,8
8414,11
8415,8
8416,8
8417,19
8418,0
8419,17
8420,5
8421,11
8422,3
8423,8
8424,3
8425,2
8426,16
8427,4
8428,26
8429,5
8430,7
8431,15
8432,9
8433,9
8434,12
8435,1
8436,8
8437,1
8438,6
8439,12
8440,0
8441,9
8442,7
8443,9
8444,19
8445,9
8446,14
8447,11
8448,19
8449,9
8450,9
8451,3
8452,11
8453,11
8454,10
8455,1
8456,7
8457,5
8458,1
8459,8
8460,7
8461,19
8462,5
8463,12
8464,0
8465,11
8466,4
8467,13
8468,8
8469,1
8470,9
8471,1
8472,2
8473,4
8474,13
8475,1
8476,7
8477,9
8478,7
8479,7
8480,1
8481,6
8482,8
8483,8
8484,7
8485,6
8486,13
8487,13
8488,2
8489,1
8490,8
8491,17
8492,20
8493,7
8494,12
8495,11
8496,8
8497,11
8498,5
8499,6
8500,7
8501,2
8502,7
8503,4
8504,19
8505,1
8506,7
8507,9
8508,12
8509,0
8510,8
8511,3
8512,7
8513,8
8514,0
8515,16
8516,3
8517,8
8518,7
8519,1
8520,7
8521,0
8522,26
8523,12
8524,9
8525,5
8526,19
8527,5
8528,5
8529,0
8530,1
8531,8
8532,0
8533,8
8534,11
8535,14
8536,2
8537,0
8538,2
8539,8
8540,11
8541,16
8542,8
8543,1
8544,14
8545,5
8546,8
8547,19
8548,8
8549,1
8550,7
8551,8
8552,1
8553,23
8554,6
8555,1
8556,14
8557,9
8558,8
8559,11
8560,7
8561,5
8562,6
8563,7
8564,8
8565,9
8566,16
8567,9
8568,1
8569,8
8570,11
8571,11
8572,11
8573,12
8574,19
8575,9
8576,1
8577,23
8578,7
8579,8
8580,9
8581,5
8582,11
8583,4
8584,9
8585,20
8586,8
8587,1
8588,4
8589,1
8590,19
8591,4
8592,2
8593,4
8594,9
8595,4
